,螟沥家疙,荐柯,荐家捞柯丑档,傈扁傈档档,侩粮魂家,醚蜡扁藕家,醚龙家,醚牢,努肺肺鞘,堪拳皋瓶坊,飘府努肺肺俊抛牢,荤堪拳藕家,飘府努肺肺俊瓶坊,抛飘扼努肺肺俊瓶坊,亥哩,喷风浚,俊瓶亥哩,磊老坊,磊老坊,堪拳皋瓶坊,飘府努肺肺俊抛牢,荤堪拳藕家,飘府努肺肺俊瓶坊,抛飘扼努肺肺俊瓶坊
2020-02-23,何咯,8.3,7.6,448.0,12.6,4.4,5.648,0.034,13.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-24,何咯,8.7,7.7,442.0,13,4.4,5.567,0.031,14.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-25,何咯,9.2,7.6,441.0,12.2,4.4,5.698,0.029,14.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-26,何咯,9.7,7.3,391.0,9.8,4.7,5.731,0.065,5.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-27,何咯,9.8,7.0,278.0,8.5,5.1,5.376,0.127,4.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-28,何咯,9.5,7.1,230.0,9.8,4.6,4.785,0.118,3.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-29,何咯,9.4,7.2,227.0,10.3,3.8,4.393,0.099,3.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-01,何咯,9.2,7.2,240.0,10.5,3.5,4.274,0.081,2.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-02,何咯,9.5,7.2,253.0,10.4,3.5,4.118,0.075,2.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-03,何咯,9.8,7.3,255.0,10.6,3.2,3.578,0.032,2.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-04,何咯,9.8,7.3,257.0,10.7,3.1,3.512,0.031,2.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-05,何咯,9.9,7.4,256.0,10.9,3.1,3.488,0.024,2.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-06,何咯,9.9,7.4,260.0,11.2,3.1,3.452,0.026,3.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-07,何咯,9.8,7.5,261.0,11.3,3.5,3.581,0.026,5.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-08,何咯,10.0,7.5,293.0,11.5,3.4,3.837,0.031,6.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-09,何咯,10.2,7.6,348.0,11.7,3.6,4.595,0.034,10.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-10,何咯,10.3,7.5,378.0,11.4,3.7,5.193,0.035,11.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-11,何咯,10.2,7.5,391.0,11.2,3.9,5.089,0.034,9.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-12,何咯,10.7,7.5,397.0,11.3,3.8,5.071,0.031,9.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-13,何咯,11.0,7.5,395.0,11.2,3.8,5.04,0.03,10.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-14,何咯,10.9,7.5,402.0,11.2,3.9,5.273,0.033,8.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-15,何咯,10.6,7.6,351.0,11.7,3.9,4.727,0.031,6.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-16,何咯,9.8,7.6,280.0,11.6,3.5,3.568,0.021,4.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-17,何咯,9.6,7.6,273.0,11.4,3.4,3.487,0.02,4.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-18,何咯,9.8,7.6,268.0,11.5,3.4,3.574,0.021,3.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-19,何咯,10.1,7.5,267.0,11.4,3.3,3.657,0.019,3.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-20,何咯,10.7,7.5,270.0,11.4,3.5,3.572,0.023,4.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-21,何咯,11.5,7.6,271.0,12.1,3.6,3.616,0.023,4.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-22,何咯,12.1,7.7,274.0,,3.4,3.627,0.022,4.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-23,何咯,12.8,7.8,273.0,11.2,3.4,3.423,0.02,5.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-24,何咯,13.5,7.8,274.0,11.1,3.4,3.39,0.022,6.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-25,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-03-26,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-03-27,何咯,13.2,7.8,267.0,11.8,3.7,3.316,0.021,10.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-28,何咯,12.6,7.8,272.0,11.5,3.7,3.205,0.024,12.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-29,何咯,12.3,7.8,281.0,10.6,3.9,3.44,0.028,15.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-30,何咯,12.5,7.7,295.0,10.8,3.9,3.814,0.032,17.3,,,,,,,,,,,,,,,
2020-03-31,何咯,13.2,8.0,266.0,12.1,3.5,3.279,0.027,11.8,,,,,,,,,,,,,,,
2020-04-01,何咯,13.6,8.1,263.0,12.3,3.4,3.088,0.026,13.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-02,何咯,13.9,8.4,265.0,13.5,3.6,3.149,0.031,16.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-03,何咯,14.0,8.6,264.0,12.6,4.0,3.199,0.031,20.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-04,何咯,14.1,8.8,266.0,12.6,,3.15,0.031,26.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-05,何咯,13.9,8.8,264.0,12.9,,2.978,0.036,30.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-06,何咯,14.1,8.9,314.0,13.7,,3.269,0.037,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-07,何咯,14.6,8.9,374.0,13.6,4.4,4.168,0.04,28.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-08,何咯,14.6,8.8,381.0,13,4.5,4.0,0.036,28.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-09,何咯,14.6,8.9,378.0,13.1,4.7,3.92,0.04,29.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-10,何咯,15.2,8.9,386.0,12.9,4.5,4.294,0.041,28.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-11,何咯,15.0,8.8,383.0,12.5,4.5,4.284,0.042,27.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-12,何咯,14.9,8.7,382.0,12.3,4.4,4.288,0.043,29.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-13,何咯,14.9,8.8,384.0,12.2,4.5,4.333,0.042,31.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-14,何咯,15.5,8.9,393.0,12.6,4.0,4.536,0.04,30.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-15,何咯,16.3,9.0,397.0,13.3,4.3,4.668,0.041,32.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-16,何咯,16.8,9.0,393.0,13.4,4.0,4.572,0.041,32.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-17,何咯,16.3,8.8,385.0,12.6,3.9,4.504,0.037,31.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-18,何咯,17.0,8.8,396.0,12.9,3.9,4.826,0.045,39.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-19,何咯,16.6,8.7,384.0,12.3,4.0,4.689,0.038,47.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-20,何咯,16.4,8.5,371.0,11.2,3.7,4.315,0.038,39.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-21,何咯,16.1,8.3,385.0,10.9,3.9,4.245,0.035,31.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-22,何咯,15.5,8.3,400.0,11,4.3,4.421,0.032,33.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-23,何咯,15.0,8.3,400.0,11.3,4.3,4.558,0.033,36.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-24,何咯,14.8,8.5,384.0,11.6,4.1,4.283,0.036,36.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-25,何咯,14.9,8.6,392.0,11.5,4.0,4.725,0.041,44.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-26,何咯,15.2,9.0,384.0,12.5,4.2,4.692,0.05,56.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-27,何咯,15.3,9.0,378.0,12.4,4.1,4.272,0.041,46.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-28,何咯,16.0,9.0,393.0,12,4.1,4.36,0.034,34.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-29,何咯,16.4,8.8,397.0,11.3,4.1,4.453,0.031,30.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-30,何咯,17.5,9.0,401.0,11.6,3.9,4.756,0.033,28.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-01,何咯,18.9,8.9,397.0,10.9,3.8,5.043,0.035,25.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-02,何咯,20.1,8.9,382.0,10.5,3.9,5.19,0.035,22.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-03,何咯,20.6,8.8,371.0,10,3.8,5.373,0.035,19.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-04,何咯,21.5,8.6,370.0,9.5,3.8,5.386,0.04,16.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-05,何咯,21.6,8.4,374.0,9,3.8,5.435,0.037,12.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-06,何咯,21.9,7.8,384.0,7.7,3.9,5.631,0.046,11.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-07,何咯,22.4,7.7,389.0,7.6,3.9,5.628,0.039,10.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-08,何咯,22.5,7.7,387.0,7.8,,5.908,0.05,9.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-09,何咯,21.2,7.6,380.0,7.8,,,0.078,13.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-10,何咯,20.4,7.5,386.0,7.3,5.0,,0.069,13.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-11,何咯,20.5,7.6,380.0,7.4,4.3,,0.076,13.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-12,何咯,20.6,7.7,383.0,8.1,4.6,,0.078,15.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-13,何咯,20.4,8.0,380.0,9,4.6,,0.043,16.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-14,何咯,21.4,8.5,387.0,10.3,4.6,,0.031,19.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-15,何咯,21.0,8.3,379.0,8.7,4.6,,0.04,14.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-16,何咯,20.6,8.1,357.0,7.5,4.4,,0.044,18.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-17,何咯,21.5,8.1,371.0,8.7,4.3,,0.051,19.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-18,何咯,22.0,8.1,372.0,8.9,4.2,,0.043,17.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-19,何咯,20.4,7.6,378.0,8.5,4.2,,0.075,25.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-20,何咯,21.5,7.4,355.0,7.6,4.1,2.349,0.073,16.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-21,何咯,21.9,7.1,349.0,6.2,4.4,2.697,0.075,9.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-22,何咯,22.3,7.0,330.0,5.4,4.6,2.788,0.105,8.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-23,何咯,22.6,7.1,323.0,6.7,4.6,2.564,0.111,10.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-24,何咯,23.0,7.2,325.0,7.3,4.4,2.525,0.089,11.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-25,何咯,23.0,7.6,342.0,8.4,4.7,2.322,0.088,11.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-26,何咯,24.1,7.7,362.0,8.6,4.1,,0.038,15.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-27,何咯,24.3,7.7,372.0,8.3,4.2,,0.038,12.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-28,何咯,23.8,7.5,371.0,7.8,4.2,2.153,0.044,12.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-29,何咯,25.3,8.4,372.0,10.5,4.2,2.051,0.048,13.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-30,何咯,25.8,8.6,380.0,10.6,4.3,1.931,0.047,13.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-31,何咯,25.5,8.6,381.0,10,4.2,1.991,0.048,11.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-01,何咯,25.6,8.8,380.0,10,4.3,2.0,0.047,11.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-02,何咯,24.9,8.5,385.0,9,4.2,2.17,0.054,19.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-03,何咯,25.3,7.8,389.0,6.8,4.1,2.158,0.061,15.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-04,何咯,25.5,8.1,388.0,6.7,4.2,2.052,0.073,16.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-05,何咯,26.0,8.5,362.0,7.6,3.9,1.688,0.073,15.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-06,何咯,26.6,8.6,351.0,7.7,3.8,1.682,0.069,12.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-07,何咯,26.9,8.2,357.0,6.9,3.8,2.393,0.075,12.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-08,何咯,27.5,8.6,359.0,8.5,3.8,2.462,,13.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-09,何咯,28.7,8.9,353.0,10,3.8,3.016,0.075,15.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-10,何咯,28.3,8.5,350.0,8.1,3.9,2.786,0.073,12.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-11,何咯,26.4,7.3,312.0,3.1,4.0,2.186,0.108,11.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-12,何咯,26.3,6.7,234.0,ND,4.3,2.727,0.14,14.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-13,何咯,26.8,6.7,234.0,1.5,4.5,2.449,0.147,12.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-14,何咯,26.5,7.0,270.0,4.8,4.4,2.34,0.123,15.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-15,何咯,27.2,7.6,308.0,7.5,4.3,2.377,0.113,22.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-16,何咯,26.4,7.6,297.0,7.7,4.1,2.32,0.098,27.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-17,何咯,26.2,8.4,272.0,10.3,3.7,2.155,0.081,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-18,何咯,25.3,7.8,277.0,8,3.6,2.165,0.066,35.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-19,何咯,25.7,8.7,306.0,10.1,3.7,1.957,0.087,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-20,何咯,25.7,8.6,318.0,9.6,3.8,1.859,0.07,36.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-21,何咯,26.5,8.6,330.0,9.1,3.7,1.94,0.069,26.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-22,何咯,28.5,8.5,335.0,7.4,3.8,1.994,0.077,19.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-23,何咯,28.6,8.5,323.0,7.4,3.9,1.887,0.078,15.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-24,何咯,27.5,8.2,323.0,5.5,3.8,1.757,0.075,21.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-25,何咯,26.1,7.5,321.0,3.1,3.8,1.825,0.092,17.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-26,何咯,24.9,7.4,327.0,4,3.8,1.891,0.091,19.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-27,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-06-28,何咯,,,,,,,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-29,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-07-01,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-07-02,何咯,,,,,,,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-03,何咯,,,,,,,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-04,何咯,20.4,7.1,225.0,6.8,4.1,2.174,0.061,8.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-05,何咯,20.8,7.2,227.0,7.3,3.6,1.976,0.05,9.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-06,何咯,20.4,7.3,226.0,7.8,3.7,2.041,0.045,13.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-07,何咯,20.6,7.6,223.0,9.8,3.6,1.91,0.046,25.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-08,何咯,22.1,7.8,236.0,9.9,3.8,2.001,0.052,35.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-09,何咯,22.2,7.4,233.0,8.5,3.7,1.995,0.051,22.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-10,何咯,22.9,7.3,241.0,7.5,3.7,1.969,0.048,17.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-11,何咯,23.4,7.2,244.0,7.3,3.9,2.039,0.047,12.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-12,何咯,21.7,7.1,243.0,6.6,4.0,2.242,0.045,11.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-13,何咯,20.1,7.0,190.0,5.9,4.1,,,9.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-14,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-07-15,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-07-16,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-07-17,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-07-18,何咯,22.6,7.1,201.0,7.5,3.4,1.699,0.063,11.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-19,何咯,23.5,7.0,183.0,7.4,3.6,1.626,0.058,12.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-20,何咯,23.4,7.1,181.0,7.4,3.6,1.662,0.057,10.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-21,何咯,23.9,7.0,181.0,7.1,3.8,1.499,0.061,9.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-22,何咯,23.4,7.0,166.0,7.1,3.7,1.476,0.058,8.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-23,何咯,22.8,6.9,176.0,6,3.7,2.245,0.071,4.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-24,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-07-25,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-07-26,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-07-27,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-07-28,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-07-29,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-07-30,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-08-01,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-08-02,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-08-03,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-08-04,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-08-05,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-08-06,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-08-07,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-08-08,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-08-09,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-08-10,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-08-11,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-08-12,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-08-13,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-08-14,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-08-15,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-08-16,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-08-17,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-08-18,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-08-19,何咯,,,,,,,,,,,,,,,,,,,,,,,
2020-08-20,何咯,27.7,8.0,209.0,10.3,,1.781,0.072,45.0,,,,,,,,,,,,,,,
2020-08-21,何咯,27.7,8.2,217.0,10.6,3.9,1.586,0.065,69.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-22,何咯,28.0,8.6,221.0,11.9,3.9,1.737,0.064,81.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
