,ÃøÁ¤¼Ò¸í,¼ö¿Â,¼ö¼ÒÀÌ¿Â³óµµ,Àü±âÀüµµµµ,¿ëÁ¸»ê¼Ò,Å¹µµ,ÃÑÀ¯±âÅº¼Ò,Å¬·Î·ÎÇÊ,¿°È­¸ÞÆ¿·»,Æ®¸®Å¬·Î·Î¿¡Å×ÀÎ,»ç¿°È­Åº¼Ò,Æ®¸®Å¬·Î·Î¿¡Æ¿·»,Å×Æ®¶óÅ¬·Î·Î¿¡Æ¿·»,º¥Á¨,Åç·ç¿£,¿¡Æ¿º¥Á¨,ÀÚÀÏ·»,ÀÚÀÏ·»,¿°È­¸ÞÆ¿·»,Æ®¸®Å¬·Î·Î¿¡Å×ÀÎ,»ç¿°È­Åº¼Ò,Æ®¸®Å¬·Î·Î¿¡Æ¿·»,Å×Æ®¶óÅ¬·Î·Î¿¡Æ¿·»
2019-08-21,Ä¥¼­,29.8,8.8,181.0,9.7,10.7,3.2,58.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-08-22,Ä¥¼­,29.1,8.1,193.0,7.6,9.7,3.0,34.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-08-23,Ä¥¼­,28.6,7.5,214.0,7.4,7.6,3.0,38.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-08-24,Ä¥¼­,28.4,7.9,249.0,8.7,5.9,3.4,40.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-08-25,Ä¥¼­,28.0,7.9,275.0,8.7,5.5,3.5,40.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-08-26,Ä¥¼­,28.3,8.3,290.0,10.4,6.1,3.8,60.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-08-27,Ä¥¼­,27.6,8.2,233.0,10.0,7.0,,66.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-08-28,Ä¥¼­,27.0,8.0,188.0,8.8,7.2,,53.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-08-29,Ä¥¼­,26.6,7.5,213.0,7.9,6.9,,37.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-08-30,Ä¥¼­,26.8,7.8,179.0,9.0,6.8,,44.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-08-31,Ä¥¼­,27.0,8.2,190.0,10.5,6.6,3.7,59.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-09-01,Ä¥¼­,26.5,7.8,193.0,9.6,7.4,3.6,63.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-09-02,Ä¥¼­,26.1,7.5,189.0,8.5,6.8,3.3,54.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-09-03,Ä¥¼­,25.7,7.3,238.0,7.7,8.4,3.5,46.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-09-04,Ä¥¼­,24.4,7.1,201.0,6.8,22.5,3.5,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-09-05,Ä¥¼­,24.8,7.2,200.0,7.3,13.8,,19.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-09-06,Ä¥¼­,25.8,7.3,191.0,7.8,11.0,3.0,28.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-09-07,Ä¥¼­,26.1,7.3,192.0,7.7,15.4,3.1,29.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-09-08,Ä¥¼­,25.8,7.1,147.0,7.1,14.4,2.8,24.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-09-09,Ä¥¼­,25.9,7.1,140.0,7.2,12.4,3.1,32.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-09-10,Ä¥¼­,26.1,7.1,133.0,7.4,12.4,3.1,33.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-09-11,Ä¥¼­,25.8,7.1,120.0,7.5,14.9,3.0,20.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-09-12,Ä¥¼­,26.1,7.8,237.0,9.1,8.7,3.4,37.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-09-13,Ä¥¼­,26.3,8.3,270.0,10.5,6.4,3.4,45.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-09-14,Ä¥¼­,26.3,8.6,236.0,10.7,6.1,3.1,46.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-09-15,Ä¥¼­,26.7,8.8,214.0,11.4,6.7,3.0,54.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-09-16,Ä¥¼­,26.6,8.8,162.0,10.9,7.9,,60.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-09-17,Ä¥¼­,26.4,8.8,160.0,10.8,8.1,3.1,64.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-09-18,Ä¥¼­,25.7,8.6,159.0,10.2,10.4,2.9,68.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-09-19,Ä¥¼­,25.4,8.4,205.0,9.9,8.4,3.0,69.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-09-20,Ä¥¼­,24.6,8.6,176.0,9.5,9.1,3.0,66.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-09-21,Ä¥¼­,23.5,7.8,133.0,8.2,12.3,2.8,64.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-09-22,Ä¥¼­,22.0,6.8,107.0,7.6,45.2,2.9,23.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-09-23,Ä¥¼­,20.3,6.6,105.0,7.6,44.5,,10.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-09-24,Ä¥¼­,19.9,6.6,111.0,7.8,22.8,3.4,5.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-09-25,Ä¥¼­,20.5,6.7,128.0,8.3,13.5,3.2,6.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-09-26,Ä¥¼­,21.5,6.8,148.0,9.1,10.7,3.2,9.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-09-27,Ä¥¼­,21.7,7.0,171.0,9.5,10.7,3.5,13.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-09-28,Ä¥¼­,22.2,7.1,187.0,9.4,9.8,3.7,17.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-09-29,Ä¥¼­,22.7,7.2,189.0,9.9,8.7,3.6,27.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-09-30,Ä¥¼­,23.4,7.5,194.0,10.7,8.7,3.7,35.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-10-01,Ä¥¼­,23.4,7.2,201.0,10.3,8.4,3.6,31.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-10-02,Ä¥¼­,22.9,7.1,167.0,8.4,127.3,3.7,17.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-10-03,Ä¥¼­,21.1,6.6,85.0,,296.4,,2.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-10-04,Ä¥¼­,21.4,6.5,92.0,,92.9,4.1,2.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-10-05,Ä¥¼­,21.6,6.4,102.0,6.3,53.8,3.8,2.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-10-06,Ä¥¼­,21.3,6.5,126.0,6.9,40.0,4.4,2.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-10-07,Ä¥¼­,20.5,6.6,138.0,7.4,32.4,4.5,3.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-10-08,Ä¥¼­,20.1,6.6,151.0,7.7,28.0,4.4,3.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-10-09,Ä¥¼­,19.8,6.7,159.0,8.2,23.3,4.1,3.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-10-10,Ä¥¼­,19.5,6.7,162.0,8.3,20.0,3.9,5.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-10-11,Ä¥¼­,19.5,6.8,162.0,8.7,21.9,3.9,6.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-10-12,Ä¥¼­,19.9,7.0,158.0,9.2,26.3,3.4,12.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-10-13,Ä¥¼­,19.6,7.0,156.0,9.3,16.6,3.3,18.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-10-14,Ä¥¼­,,,,,,,,,,,,,,,,,,,,,,
2019-10-15,Ä¥¼­,19.6,7.1,170.0,10.1,23.8,3.9,42.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-10-16,Ä¥¼­,19.3,7.1,173.0,10.1,14.8,3.7,19.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-10-17,Ä¥¼­,18.9,7.1,178.0,10.2,21.6,3.8,16.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-10-18,Ä¥¼­,18.3,7.1,189.0,9.5,44.9,4.1,11.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-10-19,Ä¥¼­,18.5,7.2,177.0,9.8,32.4,,11.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-10-20,Ä¥¼­,19.1,7.2,179.0,10.2,15.5,,13.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-10-21,Ä¥¼­,19.2,7.4,187.0,10.4,14.6,,15.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-10-22,Ä¥¼­,19.2,7.5,185.0,10.3,15.6,3.4,19.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-10-23,Ä¥¼­,19.2,7.6,175.0,10.4,15.3,3.0,26.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-10-24,Ä¥¼­,19.1,7.5,166.0,9.4,39.1,2.8,27.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-10-25,Ä¥¼­,19.1,7.5,190.0,9.3,18.6,3.2,23.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-10-26,Ä¥¼­,19.0,7.5,195.0,9.7,16.9,3.4,20.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-10-27,Ä¥¼­,,,,,,,,,,,,,,,,,,,,,,
2019-10-28,Ä¥¼­,,,,,,,,,,,,,,,,,,,,,,
2019-10-29,Ä¥¼­,,,,,,,,,,,,,,,,,,,,,,
2019-10-30,Ä¥¼­,,,,,,,,,,,,,,,,,,,,,,
2019-10-31,Ä¥¼­,,,,,,,,,,,,,,,,,,,,,,
2019-11-01,Ä¥¼­,16.6,7.6,202.0,10.6,11.5,3.2,22.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-02,Ä¥¼­,16.6,7.6,199.0,10.4,11.5,3.1,18.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-03,Ä¥¼­,16.8,7.5,186.0,10.5,11.0,2.9,19.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-04,Ä¥¼­,16.7,7.6,197.0,10.6,11.0,2.9,18.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-05,Ä¥¼­,16.7,7.7,225.0,10.9,10.0,3.2,18.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-06,Ä¥¼­,16.6,7.8,232.0,11.5,10.3,3.3,21.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-07,Ä¥¼­,16.5,7.9,216.0,11.7,9.9,3.1,21.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-08,Ä¥¼­,16.0,8.0,222.0,11.8,9.6,3.2,24.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-09,Ä¥¼­,15.4,8.2,220.0,12.0,10.1,3.3,29.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-10,Ä¥¼­,14.7,8.3,227.0,12.3,10.9,2.8,34.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-11,Ä¥¼­,14.6,8.5,241.0,12.4,11.5,,45.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-12,Ä¥¼­,14.3,8.7,245.0,12.4,10.4,3.2,51.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-13,Ä¥¼­,13.8,8.6,222.0,11.4,10.5,2.5,32.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-14,Ä¥¼­,13.5,8.6,259.0,10.6,16.8,,24.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-15,Ä¥¼­,13.0,8.5,258.0,10.6,8.0,2.9,11.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-16,Ä¥¼­,12.9,8.3,262.0,10.3,8.2,2.8,9.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-17,Ä¥¼­,13.0,8.3,278.0,10.1,8.7,2.9,8.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-18,Ä¥¼­,13.1,8.0,253.0,9.7,9.6,2.8,8.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-19,Ä¥¼­,,,,,,2.7,6.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-20,Ä¥¼­,,,,,,2.7,6.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-21,Ä¥¼­,12.3,8.0,303.0,10.6,7.6,2.9,5.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-22,Ä¥¼­,12.3,8.0,307.0,10.7,6.8,2.9,6.8,,,,,,,,,,,,,,,
2019-11-23,Ä¥¼­,12.3,8.0,320.0,10.8,6.6,3.0,7.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-24,Ä¥¼­,12.3,8.0,320.0,11.0,6.4,2.9,9.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-25,Ä¥¼­,11.9,8.1,321.0,11.4,6.4,3.0,14.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-26,Ä¥¼­,12.1,8.1,364.0,11.1,3.7,3.0,13.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-27,Ä¥¼­,11.7,8.3,312.0,11.9,4.5,3.0,21.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-28,Ä¥¼­,11.2,8.3,302.0,12.1,5.8,2.9,21.8,,,,,,,,,,,,,,,
2019-11-29,Ä¥¼­,11.0,8.3,299.0,12.2,4.2,3.0,18.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-30,Ä¥¼­,10.9,8.1,319.0,11.9,3.7,2.9,12.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-01,Ä¥¼­,10.8,7.9,327.0,11.6,3.5,2.9,12.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-02,Ä¥¼­,10.3,7.8,310.0,11.5,3.9,2.7,11.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-03,Ä¥¼­,9.8,7.8,332.0,11.7,3.7,2.8,12.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-04,Ä¥¼­,9.7,8.0,351.0,12.0,3.5,2.9,16.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-05,Ä¥¼­,9.4,8.0,372.0,12.2,3.6,3.1,17.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-06,Ä¥¼­,8.1,8.0,295.0,12.4,3.4,2.9,20.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-07,Ä¥¼­,8.0,7.9,334.0,11.9,3.0,2.9,14.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-08,Ä¥¼­,7.9,7.8,342.0,11.7,2.9,2.9,14.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-09,Ä¥¼­,7.5,7.8,345.0,11.7,2.8,3.0,15.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-10,Ä¥¼­,7.4,8.0,353.0,12.0,2.6,3.3,18.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-11,Ä¥¼­,7.3,8.0,351.0,12.0,2.9,3.4,21.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-12,Ä¥¼­,7.1,8.1,343.0,12.4,2.9,3.5,24.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-13,Ä¥¼­,6.9,8.0,365.0,,3.3,,22.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-14,Ä¥¼­,6.7,8.2,326.0,14.1,4.6,2.8,22.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-15,Ä¥¼­,7.1,8.1,356.0,13.5,3.4,2.7,21.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-16,Ä¥¼­,7.1,8.0,359.0,13.6,3.1,2.7,19.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-17,Ä¥¼­,7.3,7.9,376.0,13.3,3.0,2.7,15.5,,,,,,,,,,,,,,,
2019-12-18,Ä¥¼­,7.4,8.0,368.0,13.2,,2.7,14.3,,,,,,,,,,,,,,,
2019-12-19,Ä¥¼­,7.4,8.2,332.0,13.5,,2.7,15.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-20,Ä¥¼­,7.3,8.3,385.0,13.5,,3.0,16.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-21,Ä¥¼­,7.0,8.4,402.0,13.8,2.3,3.1,20.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-22,Ä¥¼­,6.8,8.5,386.0,14.1,2.5,3.1,24.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-23,Ä¥¼­,6.7,8.6,407.0,14.3,2.4,3.3,26.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-24,Ä¥¼­,6.6,8.6,395.0,14.3,2.4,3.3,21.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-25,Ä¥¼­,6.5,8.5,394.0,14.2,2.2,3.3,18.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-26,Ä¥¼­,6.3,8.4,362.0,13.8,2.1,2.9,14.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-27,Ä¥¼­,6.2,8.4,369.0,13.8,2.4,3.1,16.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-28,Ä¥¼­,6.1,8.5,385.0,13.8,2.3,3.2,17.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-29,Ä¥¼­,5.7,8.4,359.0,13.6,2.2,3.1,15.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-30,Ä¥¼­,5.7,8.3,354.0,13.3,2.3,3.0,13.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-31,Ä¥¼­,5.4,8.3,354.0,13.2,3.2,3.1,12.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-01-01,Ä¥¼­,5.3,8.3,384.0,13.2,2.6,3.9,13.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-01-02,Ä¥¼­,5.3,8.4,385.0,13.2,2.7,4.7,17.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-01-03,Ä¥¼­,5.1,8.3,364.0,13.2,2.6,,17.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-01-04,Ä¥¼­,5.0,8.4,370.0,13.4,2.5,4.4,16.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-01-05,Ä¥¼­,4.9,8.4,370.0,13.3,2.5,3.3,17.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-01-06,Ä¥¼­,4.6,8.2,334.0,12.9,2.4,2.8,15.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-01-07,Ä¥¼­,4.7,7.9,327.0,13.0,2.8,2.7,14.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-01-08,Ä¥¼­,5.1,7.7,393.0,13.9,6.4,3.2,18.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-01-09,Ä¥¼­,5.8,7.5,385.0,13.4,12.4,3.3,16.2,,,,,,,,,,,,,,,
2020-01-10,Ä¥¼­,6.1,7.4,405.0,13.4,9.5,3.4,14.7,,,,,,,,,,,,,,,
2020-01-11,Ä¥¼­,6.1,7.4,395.0,13.4,8.7,3.3,13.0,,,,,,,,,,,,,,,
2020-01-12,Ä¥¼­,5.9,7.4,352.0,13.5,7.2,3.1,12.0,,,,,,,,,,,,,,,
2020-01-13,Ä¥¼­,5.7,7.4,338.0,13.6,5.1,2.9,12.4,,,,,,,,,,,,,,,
2020-01-14,Ä¥¼­,5.6,7.3,268.0,13.2,4.7,2.3,9.3,,,,,,,,,,,,,,,
2020-01-15,Ä¥¼­,5.4,7.3,279.0,13.4,4.1,2.2,9.9,,,,,,,,,,,,,,,
2020-01-16,Ä¥¼­,5.2,7.5,384.0,14.0,3.8,2.9,19.6,,,,,,,,,,,,,,,
2020-01-17,Ä¥¼­,5.2,7.5,399.0,14.4,3.7,3.1,24.2,,,,,,,,,,,,,,,
2020-01-18,Ä¥¼­,5.1,7.6,363.0,14.6,4.5,2.9,24.8,,,,,,,,,,,,,,,
2020-01-19,Ä¥¼­,4.8,7.6,372.0,14.9,4.8,3.1,25.9,,,,,,,,,,,,,,,
2020-01-20,Ä¥¼­,4.7,7.7,360.0,15.0,4.5,3.1,26.5,,,,,,,,,,,,,,,
2020-01-21,Ä¥¼­,4.7,7.9,359.0,15.4,4.0,3.2,29.6,,,,,,,,,,,,,,,
2020-01-22,Ä¥¼­,4.7,7.9,338.0,14.4,3.8,2.9,30.0,,,,,,,,,,,,,,,
2020-01-23,Ä¥¼­,4.9,7.8,334.0,13.4,4.0,2.6,28.5,,,,,,,,,,,,,,,
2020-01-24,Ä¥¼­,5.2,7.9,345.0,13.9,3.9,2.8,30.0,,,,,,,,,,,,,,,
2020-01-25,Ä¥¼­,5.5,7.9,344.0,13.8,3.9,2.7,29.7,,,,,,,,,,,,,,,
2020-01-26,Ä¥¼­,6.1,7.7,338.0,13.0,4.0,2.4,22.4,,,,,,,,,,,,,,,
2020-01-27,Ä¥¼­,6.8,7.5,332.0,11.9,6.1,2.1,16.2,,,,,,,,,,,,,,,
2020-01-28,Ä¥¼­,6.9,7.5,316.0,12.0,11.2,2.3,14.3,,,,,,,,,,,,,,,
2020-01-29,Ä¥¼­,7.1,7.5,288.0,,10.4,,14.7,,,,,,,,,,,,,,,
2020-01-30,Ä¥¼­,7.2,7.4,310.0,12.3,8.7,2.5,16.5,,,,,,,,,,,,,,,
2020-01-31,Ä¥¼­,6.9,7.6,363.0,13.4,6.9,2.7,23.2,,,,,,,,,,,,,,,
2020-02-01,Ä¥¼­,6.9,7.9,360.0,,7.1,2.8,25.8,,,,,,,,,,,,,,,
2020-02-02,Ä¥¼­,6.9,8.1,368.0,,6.6,3.0,31.0,,,,,,,,,,,,,,,
2020-02-03,Ä¥¼­,6.9,8.0,,,6.5,2.9,34.0,,,,,,,,,,,,,,,
