,螟沥家疙,荐柯,荐家捞柯丑档,傈扁傈档档,侩粮魂家,殴档,醚蜡扁藕家,醚龙家,醚牢,努肺肺鞘
2020-03-31,咯林,13.2,8.4,249.0,11.9,3.6,2.3,2.782,0.015,12.0
2020-04-01,咯林,12.8,8.3,251.0,11.4,4.5,2.4,2.899,0.016,12.4
2020-04-02,咯林,11.7,8.3,249.0,11.5,2.9,2.3,2.733,0.014,8.8
2020-04-03,咯林,11.7,8.4,250.0,11.7,,2.3,2.715,0.013,8.5
2020-04-04,咯林,11.7,8.4,251.0,11.5,,2.3,2.784,0.013,9.3
2020-04-05,咯林,10.7,8.3,251.0,11.4,2.6,2.2,2.714,0.013,7.9
2020-04-06,咯林,10.7,8.2,251.0,,,2.1,2.69,0.011,7.1
2020-04-07,咯林,11.5,8.0,252.0,,,2.0,2.758,0.01,6.4
2020-04-08,咯林,11.6,8.0,253.0,,1.5,1.9,2.721,0.01,5.6
2020-04-09,咯林,11.4,7.9,253.0,,1.7,1.9,2.7,0.011,5.4
2020-04-10,咯林,11.7,8.0,251.0,12.3,1.4,1.9,2.746,0.013,4.8
2020-04-11,咯林,11.8,7.9,251.0,12.5,1.4,1.9,2.811,0.011,4.3
2020-04-12,咯林,11.5,8.0,251.0,12.6,1.5,1.9,2.904,0.01,4.4
2020-04-13,咯林,11.0,7.9,247.0,12.2,1.6,1.8,2.887,0.01,4.3
2020-04-14,咯林,11.6,8.0,247.0,11.7,1.3,1.8,2.872,0.01,3.1
2020-04-15,咯林,12.2,8.0,247.0,11.6,1.3,1.8,2.882,0.009,3.2
2020-04-16,咯林,12.5,7.9,248.0,11.5,,1.8,2.748,0.009,3.4
2020-04-17,咯林,12.5,7.9,248.0,11.4,1.8,1.7,2.574,0.009,3.3
2020-04-18,咯林,12.5,7.8,249.0,11.0,1.6,1.7,2.578,0.009,3.1
2020-04-19,咯林,12.7,7.9,250.0,11.3,2.0,1.7,2.593,0.008,4.1
2020-04-20,咯林,11.3,7.7,247.0,11.4,,1.7,2.67,0.008,3.3
2020-04-21,咯林,11.2,7.8,250.0,11.8,,1.9,2.631,0.01,3.8
2020-04-22,咯林,10.6,7.9,249.0,12.0,,1.9,2.563,0.008,4.7
2020-04-23,咯林,10.2,8.0,249.0,12.3,2.0,1.9,2.546,0.007,4.1
2020-04-24,咯林,10.7,8.0,247.0,12.2,2.0,1.8,2.585,0.008,3.4
2020-04-25,咯林,11.5,8.1,248.0,12.1,,1.8,2.669,0.009,3.3
2020-04-26,咯林,12.3,8.1,249.0,11.9,,1.8,2.584,0.008,2.9
2020-04-27,咯林,12.3,8.0,250.0,11.9,,1.8,2.522,0.008,3.4
2020-04-28,咯林,12.1,8.1,247.0,12.0,,1.8,2.551,0.009,2.9
2020-04-29,咯林,13.4,8.2,247.0,11.6,2.3,1.7,2.558,0.009,3.3
2020-04-30,咯林,14.1,8.2,249.0,11.6,2.4,1.8,2.609,0.009,3.2
2020-05-01,咯林,15.0,8.1,248.0,11.3,2.2,1.7,2.645,0.009,2.8
2020-05-02,咯林,15.7,8.0,249.0,10.5,2.6,1.7,2.649,0.009,3.3
2020-05-03,咯林,15.4,7.8,248.0,9.9,3.8,1.6,2.751,0.01,4.1
2020-05-04,咯林,15.1,7.9,248.0,10.5,2.9,1.7,2.781,0.01,2.4
2020-05-05,咯林,15.3,7.9,249.0,10.3,3.1,1.7,2.684,0.011,3.1
2020-05-06,咯林,14.3,7.7,247.0,10.7,3.1,1.7,2.623,0.01,3.6
2020-05-07,咯林,15.6,8.0,249.0,11.3,3.7,1.8,2.505,0.009,5.1
2020-05-08,咯林,15.1,7.9,247.0,11.0,3.6,1.7,2.578,0.009,4.1
2020-05-09,咯林,15.4,7.9,248.0,10.5,3.9,1.8,2.723,0.011,4.1
2020-05-10,咯林,13.7,7.5,250.0,10.2,3.8,1.8,2.76,0.012,3.2
2020-05-11,咯林,14.3,7.7,256.0,10.8,3.4,2.0,2.784,0.013,3.5
2020-05-12,咯林,15.3,7.8,256.0,10.7,3.6,2.1,2.881,0.013,5.0
2020-05-13,咯林,14.7,7.8,252.0,10.6,3.9,2.1,2.665,0.012,5.9
2020-05-14,咯林,15.4,7.9,252.0,10.8,3.7,2.1,2.596,0.011,4.3
2020-05-15,咯林,15.0,7.7,252.0,10.6,3.9,2.0,2.735,0.013,3.7
2020-05-16,咯林,13.7,7.5,255.0,10.0,4.0,2.0,2.833,0.016,6.8
2020-05-17,咯林,15.4,7.7,260.0,10.5,3.8,2.2,2.881,0.023,10.4
2020-05-18,咯林,16.7,7.7,257.0,10.5,3.9,2.1,2.94,0.021,3.5
2020-05-19,咯林,16.0,7.5,252.0,9.2,21.0,2.6,3.061,0.056,8.4
2020-05-20,咯林,15.0,7.2,246.0,8.7,31.6,3.3,3.433,0.119,8.8
2020-05-21,咯林,15.9,7.3,244.0,9.1,13.7,2.9,3.093,0.065,4.5
2020-05-22,咯林,16.6,7.3,238.0,9.2,11.2,2.4,2.993,0.048,3.3
2020-05-23,咯林,17.2,7.4,234.0,9.3,9.1,2.3,2.985,0.043,4.3
2020-05-24,咯林,17.6,7.5,234.0,9.4,8.6,2.3,2.924,0.039,3.7
2020-05-25,咯林,16.6,7.5,239.0,9.5,7.8,2.2,2.856,0.029,3.2
2020-05-26,咯林,16.2,7.6,244.0,10.0,6.2,2.2,2.815,0.028,2.9
2020-05-27,咯林,16.9,7.7,245.0,10.3,5.4,2.1,2.677,0.025,2.9
2020-05-28,咯林,17.1,7.9,246.0,10.7,5.4,2.0,2.642,0.02,3.9
2020-05-29,咯林,17.5,7.9,246.0,10.7,4.4,2.0,2.542,0.019,3.0
2020-05-30,咯林,18.3,8.1,247.0,10.8,3.9,2.0,2.478,0.019,2.3
2020-05-31,咯林,18.3,8.0,248.0,10.8,4.1,1.9,2.505,0.017,2.5
2020-06-01,咯林,18.1,7.9,250.0,10.5,4.0,1.9,2.586,0.017,2.7
2020-06-02,咯林,18.0,7.9,250.0,10.0,5.3,2.0,2.657,0.019,3.4
2020-06-03,咯林,17.4,7.8,252.0,10.0,4.2,,2.739,0.018,2.7
2020-06-04,咯林,19.0,7.9,253.0,10.2,3.7,,2.796,0.022,3.0
2020-06-05,咯林,19.7,7.9,253.0,10.0,3.5,,2.878,0.019,3.3
2020-06-06,咯林,19.5,7.8,253.0,9.9,3.9,,2.873,0.018,3.3
2020-06-07,咯林,19.6,7.8,252.0,10.1,3.4,,2.764,0.016,2.8
2020-06-08,咯林,20.4,7.8,255.0,9.7,3.3,,2.714,0.013,2.5
2020-06-09,咯林,20.5,7.8,255.0,9.4,3.4,,2.716,0.016,1.7
2020-06-10,咯林,20.4,7.8,253.0,9.5,3.4,,2.782,0.015,1.5
2020-06-11,咯林,20.4,7.7,251.0,9.7,3.7,2.0,2.911,0.014,1.4
2020-06-12,咯林,19.8,7.7,256.0,9.4,6.0,2.2,2.871,0.016,3.9
2020-06-13,咯林,19.5,7.6,258.0,9.4,5.2,2.2,2.83,0.018,4.8
2020-06-14,咯林,20.8,7.6,251.0,8.9,5.4,2.3,2.726,0.018,7.6
2020-06-15,咯林,21.2,7.7,244.0,9.2,4.9,2.3,2.656,0.019,11.4
2020-06-16,咯林,21.2,7.8,247.0,9.5,4.1,2.3,2.781,0.016,11.1
2020-06-17,咯林,20.5,7.8,248.0,9.5,4.1,2.3,2.909,,8.7
2020-06-18,咯林,19.7,7.7,249.0,9.4,4.7,2.2,2.989,,7.6
2020-06-19,咯林,19.3,7.6,247.0,9.2,4.9,2.2,2.943,,5.7
2020-06-20,咯林,20.5,7.8,248.0,10.0,3.6,2.2,2.862,,5.8
2020-06-21,咯林,20.7,7.8,251.0,9.9,3.5,2.1,2.94,,4.9
2020-06-22,咯林,20.8,7.8,252.0,9.9,3.4,2.0,2.928,,4.2
2020-06-23,咯林,20.8,7.8,251.0,9.9,3.4,2.0,2.909,,4.6
2020-06-24,咯林,19.7,7.6,252.0,9.1,4.5,2.0,2.942,,5.3
2020-06-25,咯林,18.5,7.5,254.0,8.6,4.5,2.0,3.039,,8.0
2020-06-26,咯林,18.7,7.5,258.0,8.7,4.0,2.1,2.93,,6.8
2020-06-27,咯林,19.4,7.8,259.0,9.7,3.8,2.2,2.895,,8.6
2020-06-28,咯林,19.7,7.7,257.0,9.8,4.0,2.1,2.949,,7.1
2020-06-29,咯林,19.8,7.8,255.0,9.8,4.3,2.0,2.951,,6.8
2020-06-30,咯林,18.1,7.7,253.0,9.4,5.7,2.0,3.207,,7.9
2020-07-01,咯林,18.4,7.4,254.0,8.7,8.5,2.7,3.061,,
2020-07-02,咯林,18.8,7.4,249.0,9.0,5.2,2.4,2.9,,9.0
2020-07-03,咯林,20.8,7.5,241.0,8.7,4.8,2.4,2.678,0.027,6.5
2020-07-04,咯林,20.5,7.6,231.0,9.0,4.7,2.3,2.761,0.024,5.2
2020-07-05,咯林,21.3,7.7,232.0,9.3,4.3,2.1,2.813,0.022,6.4
2020-07-06,咯林,21.4,7.8,235.0,9.6,3.9,2.0,2.902,0.02,6.9
2020-07-07,咯林,21.7,8.0,238.0,9.9,3.5,2.1,2.816,0.018,7.9
2020-07-08,咯林,21.2,8.0,239.0,10.6,3.7,2.0,2.743,0.015,8.0
2020-07-09,咯林,21.3,8.1,243.0,10.0,3.0,1.9,2.787,0.012,4.8
2020-07-10,咯林,21.3,8.0,246.0,9.1,3.1,1.9,2.811,0.014,3.9
2020-07-11,咯林,21.0,7.7,248.0,8.8,2.9,1.9,2.76,0.013,2.8
2020-07-12,咯林,19.9,7.7,251.0,9.1,3.2,1.8,2.705,0.013,2.3
2020-07-13,咯林,18.6,7.5,248.0,8.6,6.6,2.0,2.802,0.018,5.3
2020-07-14,咯林,19.7,7.0,212.0,6.8,23.3,3.3,3.409,0.105,13.2
2020-07-15,咯林,20.9,6.9,178.0,6.4,14.2,3.6,3.527,0.102,6.1
2020-07-16,咯林,20.8,7.0,188.0,7.5,9.4,2.9,3.269,0.065,3.5
2020-07-17,咯林,21.8,7.2,209.0,8.0,6.1,2.4,3.16,0.042,2.5
2020-07-18,咯林,21.9,7.3,223.0,8.3,5.4,2.2,3.079,0.032,2.2
2020-07-19,咯林,21.4,7.4,230.0,8.6,5.4,2.0,3.075,0.024,3.2
2020-07-20,咯林,21.5,7.5,233.0,8.9,4.7,1.9,3.012,0.017,10.5
2020-07-21,咯林,22.1,7.6,240.0,9.0,4.1,2.0,2.847,0.016,12.9
2020-07-22,咯林,21.6,7.6,243.0,8.6,4.5,1.9,2.811,0.018,5.4
2020-07-23,咯林,20.3,7.3,243.0,7.9,8.6,2.1,2.878,0.025,15.4
2020-07-24,咯林,22.0,6.9,,6.7,29.3,,,,16.5
2020-07-25,咯林,,,,,,,,,
2020-07-26,咯林,,,,,,,,,
2020-07-27,咯林,,,,,,,,,
2020-07-28,咯林,21.4,7.1,,7.8,7.7,,,,3.7
2020-07-29,咯林,,,,,,,,,
2020-07-30,咯林,,,,,,,,,
2020-07-31,咯林,,,,,,,,,
2020-08-01,咯林,,,,,,,,,
2020-08-02,咯林,,,,,,,,,
2020-08-03,咯林,,,,,,,,,
2020-08-04,咯林,,,,,,,,,
2020-08-05,咯林,,,,,,,,,
2020-08-06,咯林,,,,,,,,,
2020-08-07,咯林,,,,,,,,,
2020-08-08,咯林,,,,,,,,,
2020-08-09,咯林,,,,,,,,,
2020-08-10,咯林,,,,,,,,,
2020-08-11,咯林,,,,,,,,,
2020-08-12,咯林,,,,,,,,,
2020-08-13,咯林,,,,,,,,,
2020-08-14,咯林,,,,,,,,,
2020-08-15,咯林,,,,,,,,,
2020-08-16,咯林,,,,,,,,,
2020-08-17,咯林,,,,,,,,,
2020-08-18,咯林,,,,,,,,,
2020-08-19,咯林,23.8,7.2,203.0,8.1,7.9,2.5,3.338,0.056,8.2
2020-08-20,咯林,24.9,7.4,210.0,8.5,5.8,2.4,3.307,0.047,15.5
2020-08-21,咯林,25.7,7.8,214.0,9.4,4.6,2.4,3.193,0.035,30.2
2020-08-22,咯林,25.5,7.8,217.0,9.0,5.8,2.4,3.172,0.03,30.4
2020-08-23,咯林,22.3,7.4,204.0,8.5,38.8,2.5,3.165,0.103,14.5
2020-08-24,咯林,21.3,7.4,203.0,8.6,13.4,2.2,3.076,0.05,8.5
2020-08-25,咯林,21.6,7.4,205.0,8.7,11.0,2.2,3.054,0.043,9.6
2020-08-26,咯林,21.8,7.4,207.0,8.3,10.1,2.3,3.07,0.041,10.9
2020-08-27,咯林,,,,,,,,,
2020-08-28,咯林,25.5,7.5,210.0,8.1,5.4,2.4,3.195,0.038,16.9
2020-08-29,咯林,25.9,7.0,154.0,6.6,173.2,,3.306,0.194,
2020-08-30,咯林,26.2,6.8,138.0,6.0,133.8,,,,
2020-08-31,咯林,26.7,6.8,168.0,5.9,41.6,,,,
2020-09-01,咯林,25.3,7.0,184.0,6.7,30.8,,,,
2020-09-02,咯林,,,,,,,,,
2020-09-03,咯林,,,,,,,,,
2020-09-04,咯林,,,,,,,,,
2020-09-05,咯林,,,,,,,,,
2020-09-06,咯林,,,,,,,,,
2020-09-07,咯林,,,,,,,,,
2020-09-08,咯林,,,,,,,,,
2020-09-09,咯林,,,,,,,,,
2020-09-10,咯林,21.7,7.2,189.0,8.1,28.2,,,,5.0
2020-09-11,咯林,21.6,7.2,199.0,8.1,17.2,,,,5.1
2020-09-12,咯林,21.4,7.2,210.0,7.9,11.6,,,,5.8
2020-09-13,咯林,21.5,7.1,202.0,7.8,15.2,,,,7.2
2020-09-14,咯林,22.4,7.2,207.0,8.0,8.2,,,,6.1
2020-09-15,咯林,22.5,7.4,208.0,8.4,6.9,,,,6.3
2020-09-16,咯林,23.1,7.4,212.0,8.5,6.8,2.2,3.166,0.06,7.1
2020-09-17,咯林,22.4,7.4,223.0,8.3,7.8,2.3,3.366,0.07,8.8
2020-09-18,咯林,22.1,7.4,222.0,8.7,7.2,2.4,3.347,0.072,9.2
2020-09-19,咯林,21.7,7.5,225.0,8.7,6.7,2.3,3.27,0.06,7.8
2020-09-20,咯林,20.9,7.6,224.0,9.0,6.6,2.2,3.224,0.054,6.8
2020-09-21,咯林,21.1,7.7,226.0,9.5,6.1,2.2,3.177,0.053,6.3
2020-09-22,咯林,21.0,7.8,224.0,9.9,5.8,2.2,3.048,0.05,5.9
2020-09-23,咯林,20.9,8.0,224.0,9.9,5.0,2.1,3.032,0.043,6.6
2020-09-24,咯林,20.7,7.8,225.0,9.9,4.9,2.0,3.027,0.039,6.0
2020-09-25,咯林,20.8,8.0,231.0,10.3,4.8,2.2,3.252,0.042,7.0
2020-09-26,咯林,20.7,8.1,227.0,10.4,5.0,2.3,3.171,0.039,8.5
2020-09-27,咯林,20.8,8.2,227.0,11.1,4.7,2.3,3.117,0.036,9.2
2020-09-28,咯林,21.4,8.3,220.0,9.7,4.3,2.3,2.975,0.033,8.4
2020-09-29,咯林,21.1,8.3,219.0,10.8,4.4,2.3,2.993,0.033,10.2
2020-09-30,咯林,21.1,8.2,222.0,10.6,4.2,2.3,3.151,0.031,10.9
2020-10-01,咯林,21.6,8.4,214.0,11.0,3.9,2.2,3.014,0.029,9.4
2020-10-02,咯林,21.4,8.3,219.0,10.4,3.1,2.2,3.056,0.026,9.1
2020-10-03,咯林,21.6,8.3,229.0,10.0,2.7,2.3,3.126,0.027,8.4
2020-10-04,咯林,21.4,8.0,239.0,9.2,2.8,2.2,3.362,0.028,9.7
2020-10-05,咯林,20.2,7.8,239.0,8.9,3.1,2.3,3.408,0.029,10.2
2020-10-06,咯林,19.2,8.2,235.0,10.1,2.7,2.4,3.225,0.029,7.5
2020-10-07,咯林,18.8,8.5,237.0,10.8,2.6,2.5,3.116,0.027,5.1
2020-10-08,咯林,19.4,8.3,225.0,10.5,2.6,2.5,2.844,0.02,6.5
2020-10-09,咯林,19.7,8.3,226.0,11.1,2.5,2.4,2.847,0.018,6.4
2020-10-10,咯林,19.5,8.5,242.0,10.7,2.1,2.5,3.054,0.018,6.9
2020-10-11,咯林,19.2,8.5,242.0,10.7,2.2,2.4,3.149,0.018,5.6
2020-10-12,咯林,19.3,8.4,245.0,10.1,2.1,2.4,3.221,0.018,5.0
2020-10-13,咯林,18.9,8.3,242.0,9.9,2.4,2.3,3.179,0.019,4.9
2020-10-14,咯林,18.3,8.4,239.0,10.3,2.7,2.4,3.068,0.019,5.1
2020-10-15,咯林,17.6,8.3,239.0,10.4,2.4,2.3,3.068,0.018,4.2
2020-10-16,咯林,16.8,8.4,238.0,10.9,2.5,2.3,3.152,0.019,4.7
2020-10-17,咯林,16.6,8.3,237.0,10.6,2.6,2.2,3.2,0.019,5.1
2020-10-18,咯林,16.8,8.3,242.0,11.1,2.8,2.2,3.251,0.018,4.9
2020-10-19,咯林,17.2,8.3,241.0,11.0,2.9,2.2,3.184,0.018,4.6
2020-10-20,咯林,17.0,8.4,239.0,11.1,2.8,2.2,3.159,0.019,3.7
2020-10-21,咯林,16.7,8.4,236.0,11.4,2.7,2.2,3.19,0.019,3.0
2020-10-22,咯林,16.3,8.2,237.0,10.6,2.8,2.1,3.281,0.018,3.3
2020-10-23,咯林,15.6,8.2,237.0,10.9,3.0,2.1,3.291,0.018,3.3
2020-10-24,咯林,14.9,8.3,237.0,10.9,2.8,2.2,3.226,0.016,3.7
2020-10-25,咯林,14.4,8.5,236.0,11.6,2.4,2.2,3.163,0.016,3.4
2020-10-26,咯林,14.6,8.5,243.0,12.1,2.2,2.2,3.153,0.015,2.9
2020-10-27,咯林,15.2,8.5,246.0,11.8,2.1,2.2,3.157,0.014,2.8
2020-10-28,咯林,15.9,8.4,246.0,11.6,2.3,2.2,3.154,0.015,2.6
2020-10-29,咯林,15.8,8.3,246.0,11.3,2.1,2.2,3.102,0.013,3.4
2020-10-30,咯林,15.2,8.5,240.0,11.6,1.8,2.2,3.028,0.012,3.6
2020-10-31,咯林,14.9,8.6,236.0,12.0,1.8,2.1,3.028,0.012,3.5
2020-11-01,咯林,14.9,8.5,237.0,11.8,1.7,2.2,3.043,0.012,3.5
2020-11-02,咯林,15.4,8.0,240.0,10.4,1.9,2.2,3.101,0.012,3.4
2020-11-03,咯林,14.9,8.0,238.0,10.6,2.1,2.2,3.145,0.013,2.8
2020-11-04,咯林,13.3,8.2,237.0,11.0,2.3,2.2,3.186,0.016,2.0
2020-11-05,咯林,12.1,8.4,243.0,12.1,1.4,2.2,3.172,0.014,1.6
2020-11-06,咯林,12.4,8.4,252.0,12.2,1.3,2.1,3.324,0.013,1.9
2020-11-07,咯林,13.6,8.1,263.0,10.9,1.3,2.0,3.389,0.011,2.1
2020-11-08,咯林,14.1,8.1,250.0,10.9,1.6,2.1,3.359,0.012,2.6
2020-11-09,咯林,13.2,8.2,243.0,10.9,1.7,2.2,3.268,0.013,2.3
2020-11-10,咯林,12.1,8.2,238.0,11.4,1.3,2.2,3.157,0.011,2.3
2020-11-11,咯林,12.2,8.4,241.0,12.2,1.2,2.2,3.078,0.01,1.9
2020-11-12,咯林,12.6,8.4,242.0,12.1,1.4,2.1,3.039,0.01,2.0
2020-11-13,咯林,12.8,8.3,248.0,11.7,1.5,2.1,3.072,0.011,2.0
2020-11-14,咯林,13.1,8.3,242.0,11.4,1.6,2.1,2.993,0.011,2.3
2020-11-15,咯林,13.6,8.3,239.0,11.2,1.7,2.1,3.017,0.011,2.2
2020-11-16,咯林,13.7,8.2,241.0,10.8,1.9,2.1,3.048,0.011,2.2
2020-11-17,咯林,14.0,8.0,243.0,10.7,2.0,2.1,3.061,0.011,2.7
2020-11-18,咯林,14.8,7.9,245.0,10.1,1.8,2.0,3.168,0.01,3.6
2020-11-19,咯林,15.9,7.6,248.0,9.1,3.2,1.9,3.382,0.012,3.9
2020-11-20,咯林,14.9,7.3,258.0,7.9,18.6,2.7,3.599,0.052,8.3
2020-11-21,咯林,13.0,7.4,248.0,9.1,11.2,2.4,3.398,0.059,5.0
2020-11-22,咯林,13.3,7.8,247.0,10.7,3.9,2.0,3.326,0.032,2.7
2020-11-23,咯林,12.7,7.6,253.0,9.9,3.2,1.9,3.217,0.026,2.3
2020-11-24,咯林,11.4,7.8,258.0,11.1,2.8,1.9,3.195,0.026,1.9
2020-11-25,咯林,10.9,7.8,257.0,11.3,2.8,1.9,3.253,0.022,1.6
2020-11-26,咯林,10.8,7.8,257.0,11.6,2.7,1.9,3.25,0.02,1.9
2020-11-27,咯林,10.9,7.9,257.0,11.9,2.8,2.0,3.231,0.02,2.0
2020-11-28,咯林,10.4,7.9,256.0,11.7,2.9,2.0,3.205,0.018,2.0
2020-11-29,咯林,9.4,8.0,253.0,12.4,2.4,2.0,3.199,0.017,2.0
2020-11-30,咯林,9.1,7.9,256.0,12.4,2.1,1.9,3.162,0.015,1.9
2020-12-01,咯林,8.8,7.9,254.0,12.4,2.0,1.9,3.16,0.014,1.8
2020-12-02,咯林,8.9,8.0,252.0,12.4,2.0,1.9,3.441,0.014,1.8
2020-12-03,咯林,9.1,7.9,254.0,12.0,2.3,1.9,3.449,0.015,1.8
2020-12-04,咯林,8.4,8.0,253.0,12.3,2.3,1.8,3.468,0.016,1.7
2020-12-05,咯林,7.8,8.0,255.0,12.5,2.3,1.8,3.511,0.016,1.6
2020-12-06,咯林,8.1,8.0,256.0,12.4,2.5,1.8,3.555,0.015,1.6
2020-12-07,咯林,8.5,7.9,254.0,12.0,2.8,1.8,3.536,0.015,1.8
2020-12-08,咯林,8.3,7.7,247.0,11.3,3.3,1.8,3.423,0.014,1.9
2020-12-09,咯林,8.2,7.8,244.0,11.8,3.7,1.8,3.364,0.016,1.9
2020-12-10,咯林,8.7,7.8,246.0,11.6,3.7,1.8,3.471,0.015,1.8
2020-12-11,咯林,9.4,7.7,248.0,11.1,3.8,1.7,3.449,0.015,2.0
2020-12-12,咯林,9.5,7.7,246.0,10.9,3.5,1.7,3.316,0.015,1.9
2020-12-13,咯林,8.8,7.8,242.0,10.8,3.2,1.7,3.287,0.016,2.0
2020-12-14,咯林,7.2,7.6,245.0,10.0,3.1,1.7,3.18,0.015,1.8
2020-12-15,咯林,5.9,7.8,246.0,11.0,2.9,1.7,3.113,0.016,1.5
2020-12-16,咯林,5.3,7.7,244.0,12.3,3.0,1.7,3.172,0.016,1.4
2020-12-17,咯林,4.6,7.6,252.0,12.7,2.7,1.7,3.366,0.017,1.4
2020-12-18,咯林,5.5,7.5,248.0,12.5,2.8,1.7,3.377,,1.8
2020-12-19,咯林,5.7,7.5,247.0,12.3,2.8,1.7,3.235,,1.7
2020-12-20,咯林,4.9,7.6,251.0,12.8,2.5,1.7,3.281,,1.5
2020-12-21,咯林,4.7,7.6,259.0,13.1,2.3,1.7,3.46,,1.4
2020-12-22,咯林,5.1,7.6,259.0,13.1,2.2,1.7,3.47,0.016,1.5
2020-12-23,咯林,5.8,7.6,255.0,13.0,2.2,1.6,3.428,0.013,1.6
2020-12-24,咯林,6.3,7.5,253.0,12.7,2.4,1.6,3.514,0.014,1.6
2020-12-25,咯林,6.5,7.6,251.0,12.5,2.7,1.7,3.432,0.014,1.5
2020-12-26,咯林,5.8,7.6,250.0,12.9,2.4,1.7,3.385,0.014,1.3
2020-12-27,咯林,5.9,7.6,257.0,13.0,2.2,1.7,3.473,0.013,1.1
2020-12-28,咯林,7.0,7.6,251.0,12.6,2.5,1.7,3.395,0.013,1.2
2020-12-29,咯林,7.2,7.5,251.0,12.3,2.8,1.8,3.392,0.015,1.3
2020-12-30,咯林,5.8,7.5,247.0,12.2,2.7,1.7,3.366,0.015,1.2
2020-12-31,咯林,3.4,7.5,252.0,13.3,2.0,1.7,3.43,0.014,1.0
2021-01-01,咯林,3.0,7.5,261.0,13.6,1.7,1.7,3.472,0.014,0.9
2021-01-02,咯林,3.7,7.5,271.0,13.6,1.5,1.8,3.607,0.014,1.1
2021-01-03,咯林,3.4,7.6,263.0,13.6,1.5,1.8,3.461,0.013,1.2
2021-01-04,咯林,2.8,7.6,262.0,13.8,1.4,1.7,3.523,0.013,1.1
2021-01-05,咯林,3.2,7.6,262.0,13.7,1.4,1.7,3.608,0.013,1.2
2021-01-06,咯林,3.1,7.7,260.0,13.3,1.3,1.7,3.62,0.012,1.3
2021-01-07,咯林,2.2,7.7,257.0,13.2,1.4,1.7,3.536,0.011,1.2
2021-01-08,咯林,,,,,,,,,
2021-01-09,咯林,,,,,,,,,
2021-01-10,咯林,,,,,,,,,
2021-01-11,咯林,,,,,,,,,
2021-01-12,咯林,,,,,,,,,
2021-01-13,咯林,,,,,,,,,
2021-01-14,咯林,,,,,,,,,
2021-01-15,咯林,,,,,,,,,
2021-01-16,咯林,,,,,,,,,
2021-01-17,咯林,,,,,,,,,
2021-01-18,咯林,,,,,,,,,
2021-01-19,咯林,,,,,,,,,
2021-01-20,咯林,,,,,,,,,
2021-01-21,咯林,,,,,,,,,
2021-01-22,咯林,,,,,,,,,
2021-01-23,咯林,,,,,,,,,
2021-01-24,咯林,,,,,,,,,
2021-01-25,咯林,,,,,,,,,
2021-01-26,咯林,,,,,,,,,
2021-01-27,咯林,,,,,,,,,
2021-01-28,咯林,5.5,7.8,253.0,13.1,2.8,2.0,3.307,0.014,3.2
2021-01-29,咯林,3.1,7.6,254.0,13.0,3.0,2.0,3.196,0.014,2.8
2021-01-30,咯林,1.6,7.7,262.0,14.1,2.0,2.0,3.312,0.013,2.5
2021-01-31,咯林,2.4,7.7,264.0,13.9,1.5,2.0,3.364,0.013,2.7
2021-02-01,咯林,3.5,7.7,267.0,14.0,1.3,2.0,3.66,0.013,3.2
2021-02-02,咯林,4.3,7.8,249.0,13.6,1.6,1.9,3.215,0.011,3.6
2021-02-03,咯林,2.7,7.8,254.0,14.2,1.5,1.9,3.229,0.01,2.5
2021-02-04,咯林,2.4,7.7,261.0,14.4,1.3,1.9,3.381,0.011,1.9
2021-02-05,咯林,3.1,7.8,261.0,14.2,1.2,1.9,3.44,0.011,2.2
2021-02-06,咯林,3.5,7.8,264.0,14.1,1.3,1.9,3.518,0.013,2.5
2021-02-07,咯林,4.6,7.8,257.0,13.8,1.6,1.9,3.372,0.012,3.4
2021-02-08,咯林,5.1,7.8,258.0,13.5,2.3,2.0,3.26,0.013,4.0
2021-02-09,咯林,4.2,7.8,257.0,13.6,2.1,2.0,3.177,0.012,3.8
2021-02-10,咯林,3.3,7.8,259.0,13.8,1.4,1.9,3.279,0.011,3.7
2021-02-11,咯林,3.9,7.9,259.0,13.6,1.7,1.9,3.241,0.01,4.1
2021-02-12,咯林,5.3,7.9,265.0,13.3,1.7,1.8,3.29,0.01,5.0
2021-02-13,咯林,6.2,7.9,266.0,12.8,1.9,1.8,3.274,0.01,6.3
2021-02-14,咯林,6.5,8.0,260.0,12.3,1.9,1.9,3.423,0.009,8.2
2021-02-15,咯林,6.4,7.9,259.0,11.6,2.5,2.0,3.583,0.009,8.4
2021-02-16,咯林,5.6,7.7,256.0,11.8,2.4,2.0,3.372,0.011,8.9
2021-02-17,咯林,3.0,7.7,252.0,13.3,1.6,2.0,3.411,0.014,6.0
2021-02-18,咯林,1.3,7.7,262.0,13.8,1.3,2.0,3.403,0.013,4.9
2021-02-19,咯林,1.7,7.7,271.0,13.7,1.2,2.0,3.503,0.013,6.3
2021-02-20,咯林,3.7,7.7,277.0,13.3,1.4,2.0,3.824,0.015,8.1
2021-02-21,咯林,5.7,7.8,257.0,12.3,1.7,1.9,3.591,0.014,9.2
2021-02-22,咯林,6.7,7.8,254.0,11.7,2.1,1.9,3.548,0.014,9.1
2021-02-23,咯林,6.6,7.8,253.0,,2.6,1.9,3.363,0.014,8.3
2021-02-24,咯林,6.4,7.7,254.0,,2.5,1.8,3.311,0.012,7.3
2021-02-25,咯林,6.0,7.8,256.0,,2.3,1.9,3.313,0.013,9.0
